"Invoice Date","Invoice ID","Invoice Type","Sale Mode","Qty Sold","Sold Price"
01/10/2025,255465,Invoice,,0,$0.00
01/10/2025,255465,Invoice,Sale,4,$9.99
01/10/2025,255465,Invoice,Sale,1,$31.29
01/10/2025,255465,Invoice,Sale,1,$2.69
01/10/2025,255465,Invoice,Sale,1,$5.39
01/10/2025,255465,Invoice,Sale,1,$8.29
01/10/2025,255465,Invoice,Sale,1,$10.99
01/10/2025,255465,Invoice,Sale,1,$5.39
01/10/2025,255465,Invoice,Sale,1,$3.99
01/10/2025,255465,Invoice,Sale,1,$19.97
01/10/2025,255465,Invoice,Sale,4,$3.78
01/10/2025,255465,Invoice,Sale,1,$8.15
01/10/2025,255465,Invoice,Sale,20,$4.99
01/10/2025,255465,Invoice,Sale,4,$7.99
01/10/2025,255466,Invoice,Sale,1,$12.99
01/10/2025,255466,Invoice,Sale,2,$2.09
01/10/2025,255466,Invoice,Sale,1,$2.19
01/10/2025,255466,Invoice,Sale,1,$24.99
01/10/2025,255468,Invoice,Sale,1,$4.99
01/10/2025,255468,Invoice,,0,$0.00
01/10/2025,255468,Invoice,Sale,1,$4.79
01/10/2025,255468,Invoice,Sale,1,$4.79
01/10/2025,255467,Invoice,Sale,36,$3.78
01/10/2025,255469,Invoice,Sale,1,$4.79
01/10/2025,255469,Invoice,Sale,1,$6.67
01/10/2025,255469,Invoice,Sale,4,$1.89
01/10/2025,255470,Invoice,Sale,28,$0.99
01/10/2025,255470,Invoice,,0,$0.00
01/10/2025,255472,Invoice,Sale,1,$7.59
01/10/2025,255472,Invoice,Sale,1,$29.99
01/10/2025,255472,Invoice,Sale,1,$28.60
01/10/2025,255472,Invoice,Sale,3,$24.98
01/10/2025,255472,Invoice,,0,$0.00
01/10/2025,255473,Invoice,Sale,1,$11.99
01/10/2025,255471,Invoice,Sale,6,$8.97
01/10/2025,255471,Invoice,,0,$0.00
01/10/2025,255471,Invoice,,0,$0.00
01/10/2025,255471,Invoice,Sale,1,$19.99
01/10/2025,255471,Invoice,Sale,1,$25.99
01/10/2025,255471,Invoice,Sale,1,$23.99
01/10/2025,255471,Invoice,Sale,1,$28.00
01/10/2025,255471,Invoice,,0,$0.00
01/10/2025,255471,Invoice,Sale,2,$7.78
01/10/2025,255471,Invoice,Sale,2,$5.59
01/10/2025,255471,Invoice,Sale,2,$3.88
01/10/2025,255471,Invoice,Sale,1,$5.99
01/10/2025,255471,Invoice,Sale,1,$3.16
01/10/2025,255471,Invoice,Sale,2,$3.39
01/10/2025,255471,Invoice,Sale,2,$1.54
01/10/2025,255471,Invoice,Sale,1,$1.99
01/10/2025,255471,Invoice,Sale,1,$3.88
01/10/2025,255471,Invoice,Sale,1,$3.43
01/10/2025,255471,Invoice,Sale,1,$4.18
01/10/2025,255471,Invoice,Sale,1,$2.52
01/10/2025,255471,Invoice,Sale,1,$1.49
01/10/2025,255471,Invoice,Sale,1,$1.39
01/10/2025,255471,Invoice,Sale,3,$5.16
01/10/2025,255471,Invoice,Sale,2,$4.39
01/10/2025,255471,Invoice,Sale,1,$11.99
01/10/2025,255471,Invoice,Sale,1,$34.99
01/10/2025,255471,Invoice,Sale,1,$160.00
01/10/2025,255474,Invoice,Sale,1,$10.00
01/10/2025,255475,Invoice,Sale,5,$0.79
01/10/2025,255475,Invoice,Sale,1,$4.00
01/10/2025,255476,Invoice,Sale,2,$4.04
01/10/2025,255477,Invoice,Sale,1,$25.99
01/10/2025,255478,Invoice,Sale,1,$1.34
01/10/2025,255478,Invoice,Sale,1,$2.24
01/10/2025,255478,Invoice,Sale,2,$6.49
01/10/2025,255478,Invoice,Sale,1,$5.39
01/10/2025,255478,Invoice,Sale,1,$6.89
01/10/2025,255478,Invoice,,0,$0.00
01/10/2025,255478,Invoice,Sale,1,$0.59
01/10/2025,255478,Invoice,Sale,1,$1.79
01/10/2025,255478,Invoice,Sale,1,$1.47
01/10/2025,255478,Invoice,Sale,1,$18.99
01/10/2025,255479,Invoice,Sale,1,$5.49
01/10/2025,255479,Invoice,Sale,1,$5.99
01/10/2025,255479,Invoice,Sale,2,$4.99
01/10/2025,255479,Invoice,Sale,2,$0.69
01/10/2025,255479,Invoice,Sale,1,$6.49
01/10/2025,255479,Invoice,Sale,1,$24.99
01/10/2025,255479,Invoice,,0,$0.00
01/10/2025,255481,Invoice,Return,-1,$6.49
01/10/2025,255481,Invoice,Sale,1,$2.99
01/10/2025,255482,Invoice,Sale,3,$9.44
01/10/2025,255482,Invoice,Sale,3,$3.74
01/10/2025,255480,Invoice,Sale,13,$0.89
01/10/2025,255480,Invoice,Sale,1,$2.56
01/10/2025,255480,Invoice,Sale,4,$3.55
01/10/2025,255480,Invoice,,0,$0.00
01/10/2025,255480,Invoice,Sale,7,$5.84
01/10/2025,255483,Invoice,Sale,1,$108.99
01/10/2025,255483,Invoice,Sale,2,$4.68
01/10/2025,255483,Invoice,Sale,1,$14.99
01/10/2025,255483,Invoice,Sale,1,$4.97
01/10/2025,255483,Invoice,Sale,1,$29.99
01/10/2025,255483,Invoice,Sale,1,$7.59
01/10/2025,255483,Invoice,Sale,2,$7.99
01/10/2025,255483,Invoice,Sale,10,$24.98
01/10/2025,255483,Invoice,,0,$0.00
01/10/2025,255483,Invoice,Sale,6,$28.60
01/10/2025,255483,Invoice,,0,$0.00
01/10/2025,255484,Invoice,Return,-1,$5.79
01/10/2025,255484,Invoice,Return,-1,$77.99
01/10/2025,255484,Invoice,Sale,3,$7.99
01/10/2025,255484,Invoice,Sale,15,$5.99
01/10/2025,255484,Invoice,,0,$0.00
01/10/2025,255484,Invoice,Sale,1,$18.99
01/10/2025,255484,Invoice,Sale,3,$14.10
01/10/2025,255485,Invoice,Sale,1,$6.89
01/10/2025,255485,Invoice,,0,$0.00
01/10/2025,255485,Invoice,Sale,1,$0.99
01/10/2025,255485,Invoice,Sale,1,$25.99
01/10/2025,255485,Invoice,Sale,1,$23.99
01/10/2025,255485,Invoice,Sale,1,$18.99
01/10/2025,255485,Invoice,Sale,1,$13.99
01/10/2025,255485,Invoice,Sale,1,$37.49
01/10/2025,255485,Invoice,Sale,1,$45.99
01/10/2025,255487,Invoice,Sale,9,$6.49
01/10/2025,255487,Invoice,Sale,5,$6.29
01/10/2025,255487,Invoice,Sale,3,$23.99
01/10/2025,255487,Invoice,Sale,2,$13.99
01/10/2025,255487,Invoice,Sale,7,$15.99
01/10/2025,255487,Invoice,Sale,5,$6.69
01/10/2025,255487,Invoice,Sale,1,$4.99
01/10/2025,255487,Invoice,,0,$0.00
01/10/2025,255487,Invoice,Sale,1,$9.99
01/10/2025,255487,Invoice,Sale,8,$1.90
01/10/2025,255487,Invoice,Sale,4,$1.95
01/10/2025,255487,Invoice,Sale,1,$6.49
01/10/2025,255488,Invoice,Sale,1,$8.99
01/10/2025,255488,Invoice,Sale,1,$2.59
01/10/2025,255488,Invoice,Sale,1,$2.59
01/10/2025,255488,Invoice,Sale,1,$13.99
01/10/2025,255488,Invoice,Sale,1,$139.99
01/10/2025,255489,Invoice,Sale,10,$20.99
01/10/2025,255489,Invoice,Sale,20,$13.69
01/10/2025,255489,Invoice,,0,$0.00
01/10/2025,255490,Invoice,Sale,1,$22.99
01/10/2025,255490,Invoice,Sale,1,$12.99
01/10/2025,255490,Invoice,Sale,1,$12.99
01/10/2025,255491,Invoice,Sale,1,$6.99
01/10/2025,255492,Invoice,Sale,1,$12.03
01/10/2025,255492,Invoice,,0,$0.00
01/10/2025,255492,Invoice,Sale,1,$10.99
01/10/2025,255492,Invoice,Sale,4,$3.89
01/10/2025,255492,Invoice,Sale,2,$4.19
01/10/2025,255492,Invoice,Sale,48,$2.82
01/10/2025,255492,Invoice,,0,$0.00
01/10/2025,255492,Invoice,Sale,133.33,$2.59
01/10/2025,255492,Invoice,,0,$0.00
01/10/2025,255492,Invoice,Sale,15,$4.04
01/10/2025,255492,Invoice,Sale,5,$2.24
01/10/2025,255492,Invoice,Sale,1,$18.99
01/10/2025,255492,Invoice,Sale,1,$43.59
01/10/2025,255492,Invoice,,0,$0.00
01/10/2025,255492,Invoice,Sale,12,$3.55
01/10/2025,255492,Invoice,Sale,2,$5.99
01/10/2025,255492,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$101.22
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$20.33
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$45.18
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$5.70
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$89.24
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$407.32
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$183.94
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$32.92
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$27.11
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$52.51
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$48.03
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$56.48
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$11.22
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$41.10
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$1143.99
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$759.53
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$113.51
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$649.75
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$192.09
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$599.59
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$309.48
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$49.67
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$197.51
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$499.04
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$271.20
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$475.46
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$772.00
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$181.39
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$147.69
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$163.84
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$21.32
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$82.29
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$464.25
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$96.04
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$360.03
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$438.93
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$106.71
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$122.01
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$66.62
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$806.82
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,,1,$286.94
01/10/2025,255493,Invoice,,0,$0.00
01/10/2025,255493,Invoice,Sale,-1,$500.00
01/10/2025,255494,Invoice,Sale,4,$24.99
01/10/2025,255494,Invoice,Sale,24,$0.99
01/10/2025,255494,Invoice,,0,$0.00
01/10/2025,255494,Invoice,Sale,2,$8.99
01/10/2025,255494,Invoice,Sale,2,$7.59
01/10/2025,255496,Invoice,Sale,4,$28.60
01/10/2025,255496,Invoice,Sale,3,$24.98
01/10/2025,255495,Invoice,Sale,1,$5.79
01/10/2025,255495,Invoice,Sale,1,$13.99
01/10/2025,255495,Invoice,Sale,96,$4.99
01/10/2025,255495,Invoice,,0,$0.00
01/10/2025,255495,Invoice,Sale,64,$3.79
01/10/2025,255495,Invoice,,0,$0.00
01/10/2025,255495,Invoice,,0,$0.00
01/10/2025,255497,Invoice,Sale,3,$7.99
01/10/2025,255497,Invoice,Sale,3,$11.99
01/10/2025,255497,Invoice,Sale,1,$37.99
01/10/2025,255497,Invoice,Sale,1,$37.99
01/10/2025,255497,Invoice,Sale,60,$6.99
01/10/2025,255497,Invoice,Sale,2,$8.99
01/10/2025,255497,Invoice,Sale,1,$45.99
01/10/2025,255497,Invoice,Sale,240,$6.63
01/10/2025,255498,Invoice,Sale,2,$13.69
01/10/2025,255498,Invoice,,0,$0.00
01/10/2025,255499,Invoice,Sale,24,$1.39
01/10/2025,255499,Invoice,Sale,1,$24.98
01/10/2025,255499,Invoice,,0,$0.00
01/10/2025,255499,Invoice,Sale,2,$28.60
01/10/2025,255499,Invoice,Sale,1,$27.99
01/10/2025,255499,Invoice,,0,$0.00
01/10/2025,255500,Invoice,Sale,1,$28.99
01/10/2025,255500,Invoice,Sale,2,$4.99
01/10/2025,255500,Invoice,Sale,1,$19.99
01/10/2025,255500,Invoice,Sale,1,$28.49
01/10/2025,255501,Invoice,Return,-1,$139.99
01/10/2025,255501,Invoice,Sale,1,$132.99
01/10/2025,255502,Invoice,Sale,1,$35.99
01/10/2025,255502,Invoice,Sale,6,$5.95
01/10/2025,255503,Invoice,Sale,1,$88.99
01/10/2025,255503,Invoice,,0,$0.00
01/10/2025,255505,Invoice,Sale,1,$42.99
01/10/2025,255505,Invoice,Sale,8,$13.69
01/10/2025,255505,Invoice,,0,$0.00
01/10/2025,255504,Invoice,Sale,1,$179.00
01/10/2025,255506,Invoice,Sale,1,$61.99
01/10/2025,255507,Invoice,Sale,2,$10.99
01/10/2025,255507,Invoice,Sale,2,$9.99
01/10/2025,255507,Invoice,Sale,1,$18.59
01/10/2025,255507,Invoice,Sale,1,$24.98
01/10/2025,255507,Invoice,,0,$0.00
01/10/2025,255507,Invoice,Sale,2,$64.99
01/10/2025,255507,Invoice,,0,$0.00
01/10/2025,255508,Invoice,Sale,1,$16.99
01/10/2025,255508,Invoice,Sale,1,$89.99
01/10/2025,255508,Invoice,,0,$0.00
01/10/2025,255509,Invoice,Sale,1,$3.99
01/10/2025,255509,Invoice,Sale,3,$1.47
01/10/2025,255509,Invoice,Sale,3,$0.48
01/10/2025,255509,Invoice,Sale,2,$2.15
01/10/2025,255509,Invoice,Sale,1,$3.99
01/10/2025,255509,Invoice,Sale,1,$1.39
01/10/2025,255509,Invoice,Sale,1,$0.99
01/10/2025,255509,Invoice,Sale,1,$1.45
01/10/2025,255509,Invoice,Sale,6,$12.74
01/10/2025,255510,Invoice,Sale,2,$1.18
01/10/2025,255510,Invoice,Sale,10,$0.30
01/10/2025,255511,Invoice,Sale,42,$0.99
01/10/2025,255511,Invoice,,0,$0.00
01/10/2025,255512,Invoice,Sale,1,$63.99
01/10/2025,255513,Layaway,Sale,1,$59.99
01/10/2025,255513,Layaway,Sale,10,$0.99
01/10/2025,255513,Layaway,Sale,2,$1.59
01/10/2025,255513,Layaway,Sale,1,$24.99
01/10/2025,255513,Layaway,Sale,4,$12.99
01/10/2025,255513,Layaway,Sale,28,$0.99
01/10/2025,255513,Layaway,,0,$0.00
01/10/2025,255513,Layaway,Sale,5,$3.50
01/10/2025,255513,Layaway,,0,$0.00
01/10/2025,255513,Layaway,,0,$0.00
01/10/2025,255514,Invoice,Return,-2,$13.69
01/10/2025,255514,Invoice,Sale,2,$13.99
01/10/2025,255515,Invoice,Sale,1,$62.06
01/10/2025,255515,Invoice,Sale,2,$3.99
01/10/2025,255515,Invoice,Sale,2,$2.98
01/10/2025,255515,Invoice,Sale,1,$1.59
01/10/2025,255515,Invoice,Sale,2,$14.99
01/10/2025,255515,Invoice,Sale,1,$18.99
01/10/2025,255515,Invoice,Sale,1,$1.97
01/10/2025,255516,Invoice,Sale,1,$5.99
01/10/2025,255516,Invoice,Sale,128,$6.19
01/10/2025,255516,Invoice,,0,$0.00
01/10/2025,255516,Invoice,,0,$0.00
01/10/2025,255517,Invoice,Sale,1,$2.19
01/10/2025,255518,Invoice,Sale,6,$24.99
01/10/2025,255519,Invoice,Sale,1,$17.99
01/10/2025,255519,Invoice,Sale,1,$13.99
01/10/2025,255519,Invoice,Sale,2,$1.29
01/10/2025,255519,Invoice,Sale,1,$1.59
01/10/2025,255519,Invoice,Sale,3,$0.59
01/10/2025,255519,Invoice,Sale,2,$0.25
01/10/2025,255519,Invoice,Sale,2,$10.12
01/10/2025,255520,Invoice,Sale,1,$4.49
01/10/2025,255521,Invoice,Sale,2,$6.67
01/10/2025,255521,Invoice,Sale,1,$9.00
01/10/2025,255521,Invoice,Sale,6,$0.45
01/10/2025,255521,Invoice,Sale,10,$2.84
01/10/2025,255521,Invoice,Sale,1,$28.60
01/10/2025,255521,Invoice,Sale,1,$24.98
01/10/2025,255521,Invoice,,0,$0.00
01/10/2025,255521,Invoice,Return,-7,$3.78
01/10/2025,255521,Invoice,,0,$0.00
01/10/2025,255521,Invoice,Return,-1,$4.18
01/10/2025,255521,Invoice,Return,-1,$6.25
01/10/2025,255521,Invoice,Return,-1,$19.89
01/10/2025,255521,Invoice,Return,-1,$4.20
01/10/2025,255521,Invoice,Return,-1,$3.88
01/10/2025,255521,Invoice,Return,-1,$7.78
01/10/2025,255521,Invoice,Return,-1,$7.78
01/10/2025,255522,Invoice,Sale,21,$15.10
01/10/2025,255522,Invoice,Sale,1,$9.89
01/10/2025,255522,Invoice,Sale,1,$14.29
01/10/2025,255522,Invoice,Sale,3,$4.49
01/10/2025,255522,Invoice,Sale,8,$8.15
01/10/2025,255524,Invoice,Sale,1,$8.15
01/10/2025,255524,Invoice,,0,$0.00
01/10/2025,255523,Invoice,Sale,5,$16.35
01/10/2025,255523,Invoice,,0,$0.00
01/10/2025,255523,Invoice,Sale,3,$1.87
01/10/2025,255523,Invoice,Sale,4,$2.49
01/10/2025,255523,Invoice,Sale,5,$9.89
01/10/2025,255523,Invoice,Sale,10,$2.99
01/10/2025,255523,Invoice,Sale,1,$13.99
01/10/2025,255523,Invoice,Sale,1,$13.99
01/10/2025,255525,Invoice,Sale,1,$5.05
01/10/2025,255525,Invoice,Sale,1,$82.99
01/10/2025,255525,Invoice,Sale,3,$28.60
01/10/2025,255525,Invoice,,0,$0.00
01/10/2025,255526,Invoice,Sale,1,$3.78
01/10/2025,255526,Invoice,,0,$0.00
01/10/2025,255527,Invoice,Sale,5,$15.99
01/10/2025,255527,Invoice,,0,$0.00
01/10/2025,255528,Invoice,Sale,4,$1.65
01/10/2025,255528,Invoice,Sale,2,$4.87
01/10/2025,255528,Invoice,Sale,1,$62.49
01/10/2025,255528,Invoice,Sale,1,$38.49
01/10/2025,255528,Invoice,,0,$0.00
01/10/2025,255529,Invoice,Sale,3,$7.99
01/10/2025,255529,Invoice,Sale,1,$18.99
01/10/2025,255529,Invoice,Sale,25,$0.99
01/10/2025,255529,Invoice,,0,$0.00
01/10/2025,255529,Invoice,,0,$0.00
01/10/2025,255530,Invoice,Return,-21,$15.10
01/10/2025,255530,Invoice,Sale,21,$11.46
01/10/2025,255531,Invoice,Sale,22,$21.20
01/10/2025,255531,Invoice,Sale,26,$25.43
01/10/2025,255531,Invoice,Sale,23,$53.99
01/10/2025,255531,Invoice,Sale,5,$69.99
01/10/2025,255531,Invoice,Sale,3,$24.99
01/10/2025,255531,Invoice,Sale,47,$13.99
01/10/2025,255531,Invoice,Sale,105,$17.65
01/10/2025,255531,Invoice,Sale,3,$35.99
01/10/2025,255531,Invoice,Sale,2,$21.99
01/10/2025,255531,Invoice,Sale,6,$15.99
01/10/2025,255531,Invoice,Sale,1,$0.01
01/10/2025,255531,Invoice,,0,$0.00
01/10/2025,255531,Invoice,,0,$0.00
01/10/2025,255532,Invoice,Sale,1,$25.00
01/10/2025,255532,Invoice,Sale,1,$2.59
01/10/2025,255532,Invoice,Sale,8,$4.49
01/10/2025,255532,Invoice,Sale,4,$7.27
01/10/2025,255533,Invoice,Sale,1,$31.99
01/10/2025,255534,Invoice,Return,-1,$13.59
01/10/2025,255534,Invoice,Sale,1,$14.99
01/10/2025,255534,Invoice,Sale,1,$18.99
01/10/2025,255534,Invoice,Return,-4,$4.99
01/10/2025,255534,Invoice,Return,-8,$4.59
01/10/2025,255535,Invoice,Sale,2,$4.99
01/10/2025,255535,Invoice,Sale,1,$2.99
01/10/2025,255535,Invoice,Sale,1,$5.99
01/10/2025,255535,Invoice,,0,$0.00
01/10/2025,255536,Invoice,Sale,1,$18.99
01/10/2025,255536,Invoice,Sale,1,$11.26
01/10/2025,255536,Invoice,Sale,1,$0.50
01/10/2025,255536,Invoice,Sale,1,$1.69
01/10/2025,255536,Invoice,Sale,1,$9.09
01/10/2025,255536,Invoice,Sale,1,$8.63
01/10/2025,255536,Invoice,Sale,1,$8.49
01/10/2025,255536,Invoice,Sale,3,$3.89
01/10/2025,255536,Invoice,Sale,1,$29.95
01/10/2025,255538,Invoice,Sale,1,$16.99
01/10/2025,255538,Invoice,Sale,1,$24.99
01/10/2025,255537,Invoice,Sale,4,$14.00
01/10/2025,255537,Invoice,Sale,1,$12.00
01/10/2025,255537,Invoice,Sale,24,$3.99
01/10/2025,255537,Invoice,,0,$0.00
01/10/2025,255539,Invoice,Return,-126,$6.63
01/10/2025,255540,Invoice,Sale,1,$4.99
01/10/2025,255540,Invoice,Sale,3,$25.99
01/10/2025,255540,Invoice,Sale,14,$8.00
01/10/2025,255540,Invoice,,0,$0.00
01/10/2025,255540,Invoice,,0,$0.00
01/10/2025,255540,Invoice,Sale,5,$8.99
01/10/2025,255540,Invoice,,0,$0.00
01/10/2025,255541,Invoice,Sale,2,$13.99
01/10/2025,255541,Invoice,,0,$0.00
01/10/2025,255542,Invoice,Sale,4,$31.36
01/10/2025,255542,Invoice,Sale,1,$45.79
01/10/2025,255542,Invoice,Sale,1,$23.19
01/10/2025,255542,Invoice,Sale,1,$12.19
01/10/2025,255542,Invoice,Sale,1,$42.99
01/10/2025,255542,Invoice,Sale,3,$14.99
01/10/2025,255542,Invoice,Sale,1,$5.49
01/10/2025,255544,Invoice,Sale,3,$7.99
01/10/2025,255544,Invoice,,0,$0.00
01/10/2025,255543,Invoice,Sale,2,$97.99
01/10/2025,255543,Invoice,Sale,2,$97.99
01/10/2025,255543,Invoice,Sale,1,$95.99
01/10/2025,255543,Invoice,Sale,1,$95.99
01/10/2025,255543,Invoice,Sale,1,$95.99
01/10/2025,255543,Invoice,Return,-7,$28.99
01/10/2025,255543,Invoice,Return,-7,$3.91
01/10/2025,255543,Invoice,Sale,7,$46.99
01/10/2025,255543,Invoice,Sale,7,$4.99
01/10/2025,255543,Invoice,Sale,21,$14.99
01/10/2025,255543,Invoice,Sale,25,$3.22
01/10/2025,255543,Invoice,Sale,48,$10.12
01/10/2025,255543,Invoice,Sale,1,$239.99
01/10/2025,255543,Invoice,Sale,1,$10.59
01/10/2025,255543,Invoice,Sale,1,$108.00
01/10/2025,255543,Invoice,,0,$0.00
01/10/2025,255543,Invoice,,0,$0.00
01/10/2025,255545,Invoice,Sale,1,$14.99
01/10/2025,255545,Invoice,Sale,2,$8.49
01/10/2025,255545,Invoice,Sale,1,$21.89
01/10/2025,255545,Invoice,Sale,2,$21.99
01/10/2025,255545,Invoice,Sale,1,$1.35
01/10/2025,255545,Invoice,Sale,1,$1.47
01/10/2025,255545,Invoice,Sale,50,$3.78
01/10/2025,255545,Invoice,,0,$0.00
01/10/2025,255546,Invoice,Sale,1,$158.99
01/10/2025,255546,Invoice,,0,$0.00
01/10/2025,255547,Invoice,Sale,1,$29.99
01/10/2025,255547,Invoice,,0,$0.00
01/10/2025,255547,Invoice,Sale,1,$6.39
01/10/2025,255547,Invoice,Sale,2,$24.98
01/10/2025,255547,Invoice,,0,$0.00
01/10/2025,255548,Invoice,Sale,1,$3.49
01/10/2025,255548,Invoice,Sale,4,$3.99
01/10/2025,255548,Invoice,Sale,1,$7.99
01/10/2025,255548,Invoice,Sale,23,$8.77
01/10/2025,255548,Invoice,Sale,20,$7.27
01/10/2025,255548,Invoice,Sale,20,$1.87
01/10/2025,255548,Invoice,,0,$0.00
01/10/2025,255549,Invoice,Sale,2,$3.99
01/10/2025,255550,Invoice,Sale,2,$11.99
01/10/2025,255550,Invoice,Sale,1,$1.99
01/10/2025,255550,Invoice,Sale,1,$2.57
01/10/2025,255550,Invoice,Sale,1,$15.99
01/10/2025,255550,Invoice,,0,$0.00
01/10/2025,255550,Invoice,Sale,4,$1.79
01/10/2025,255551,Invoice,Sale,1,$8.89
01/10/2025,255551,Invoice,Sale,2,$0.48
01/10/2025,255551,Invoice,Sale,1,$2.99
01/10/2025,255551,Invoice,,0,$0.00
01/10/2025,255552,Invoice,Sale,10,$1.69
01/10/2025,255552,Invoice,Sale,1,$27.99
01/10/2025,255553,Invoice,Sale,1,$4.97
01/10/2025,255553,Invoice,Sale,1,$24.98
01/10/2025,255553,Invoice,Sale,1,$5.99
01/10/2025,255554,Invoice,Sale,1,$18.99
01/10/2025,255555,Invoice,Sale,2,$7.46
01/10/2025,255555,Invoice,Sale,1,$48.99
01/10/2025,255556,Invoice,Sale,2,$2.99
01/10/2025,255557,Invoice,Sale,2,$4.25
01/10/2025,255557,Invoice,Sale,1,$4.99
01/10/2025,255557,Invoice,Sale,2,$4.99
01/10/2025,255557,Invoice,,0,$0.00
01/10/2025,255557,Invoice,,0,$0.00
01/10/2025,255557,Invoice,Sale,1,$5.59
01/10/2025,255557,Invoice,Sale,1,$18.99
01/10/2025,255557,Invoice,Sale,1,$18.99
01/10/2025,255557,Invoice,Sale,1,$18.99
01/10/2025,255557,Invoice,Sale,1,$18.99
01/10/2025,255557,Invoice,,0,$0.00
01/10/2025,255557,Invoice,,0,$0.00
01/10/2025,255558,Invoice,Sale,20,$8.99
01/10/2025,255559,Invoice,Sale,30,$5.84
01/10/2025,255559,Invoice,Sale,34,$1.34
01/10/2025,255559,Invoice,Sale,1,$27.99
01/10/2025,255559,Invoice,,0,$0.00
01/10/2025,255559,Invoice,Sale,2,$3.89
01/10/2025,255559,Invoice,Sale,3,$4.79
01/10/2025,255559,Invoice,Sale,3,$2.49
01/10/2025,255559,Invoice,Sale,2,$8.49
01/10/2025,255559,Invoice,Sale,1,$4.19
01/10/2025,255559,Invoice,Sale,2,$14.96
01/10/2025,255559,Invoice,Sale,1,$129.99
01/10/2025,255559,Invoice,,0,$0.00
01/10/2025,255560,Invoice,Sale,2,$23.99
01/10/2025,255561,Invoice,Sale,3,$5.95
01/10/2025,255561,Invoice,Sale,40,$0.99
01/10/2025,255561,Invoice,,0,$0.00
01/10/2025,255561,Invoice,Sale,4,$3.50
01/10/2025,255561,Invoice,Sale,30,$13.69
01/10/2025,255561,Invoice,Sale,1,$0.01
01/10/2025,255561,Invoice,,0,$0.00
01/10/2025,255562,Invoice,Return,-4,$14.00
01/10/2025,255562,Invoice,Sale,4,$12.00
01/10/2025,255563,Invoice,Sale,3,$7.99
01/10/2025,255563,Invoice,,0,$0.00
01/10/2025,255564,Invoice,Sale,1,$29.99
